time,x,y,yaw,vel_x,yaw_vel
10.460753202438354,5.981482335883112e-05,-9.971588913387325e-07,1.611485449624231e-06,,
10.494445323944092,5.980249778004162e-05,-9.971588251629994e-07,1.612155089740697e-06,,
10.528572797775269,5.979512065749659e-05,-9.971575271578744e-07,1.6129632172148767e-06,,
10.563183069229126,5.9796780011739465e-05,-9.971374399023166e-07,1.6138510294299472e-06,,
10.598023653030396,5.980873149593223e-05,-9.970891051726282e-07,1.6148015169837589e-06,,
10.63254189491272,5.9831174165630326e-05,-9.970823194007087e-07,1.6158778872146583e-06,,
10.6663179397583,5.986400196475848e-05,-9.971637394533776e-07,1.617062014788334e-06,,
10.700300455093384,5.988185836727856e-05,-9.971397036863354e-07,1.6181155045134353e-06,,
10.73442006111145,5.989902202793974e-05,-9.971660023208003e-07,1.6190934502419955e-06,,
10.768537521362305,5.9891519889468105e-05,-9.970964051678886e-07,1.6198598674044133e-06,,
10.803313970565796,5.987598967871711e-05,-9.971746932222976e-07,1.6205442257656346e-06,,
10.838195085525513,5.98647932077602e-05,-9.971943132949237e-07,1.621287801156029e-06,,
10.872188806533813,5.9835590037028174e-05,-9.97164901486475e-07,1.6218119974343141e-06,,
10.90562653541565,5.982152592060446e-05,-9.971238543518698e-07,1.6224893254374426e-06,,
10.94021201133728,5.98180315509339e-05,-9.97125501165101e-07,1.6233417730512254e-06,,
10.974014282226562,5.9825036329228516e-05,-9.972147391777217e-07,1.6242840817280862e-06,,
11.008174657821655,5.983772519516013e-05,-9.972058975142712e-07,1.6252093329854833e-06,,
11.041629314422607,5.9855270358357326e-05,-9.971966715950193e-07,1.6262199590631858e-06,,
11.075393676757812,5.9881736857586956e-05,-9.971692546180997e-07,1.6273474069934825e-06,,
11.109477758407593,5.991408440329617e-05,-9.972111968442163e-07,1.628578093867797e-06,,
11.143240928649902,5.9920721967368703e-05,-9.971601276996755e-07,1.6294726096390924e-06,,
11.177703380584717,5.9928232533847496e-05,-9.972112951795665e-07,1.6303103864054597e-06,,
11.211294412612915,5.9915718370292226e-05,-9.971804664396351e-07,1.6310880781111387e-06,,
11.245958089828491,5.989777834541238e-05,-9.972034178455282e-07,1.6317111361301982e-06,,
11.279938459396362,5.987723861566498e-05,-9.97245529424781e-07,1.632385016551745e-06,,
11.313984632492065,5.986384453947482e-05,-9.97237761610226e-07,1.6330260344697148e-06,,
11.348647117614746,5.985541624700693e-05,-9.972372541899977e-07,1.6338082305891185e-06,,
11.382344722747803,5.9856027671892505e-05,-9.972178329119117e-07,1.634700565687502e-06,,
11.416160345077515,5.9866937206813816e-05,-9.97170137496299e-07,1.6356467834654923e-06,,
11.450016021728516,5.988834225637666e-05,-9.971639557905307e-07,1.6367042844250755e-06,,
11.484670877456665,5.992013753255524e-05,-9.972459480011509e-07,1.637877950579442e-06,,
11.519062042236328,5.993696958100054e-05,-9.97222448105971e-07,1.6389269804846235e-06,,
11.552882671356201,5.99531125452275e-05,-9.972492620079205e-07,1.6398943618239718e-06,,
11.588098049163818,5.994459606364198e-05,-9.971801377858797e-07,1.6406484093396485e-06,,
11.622310876846313,5.992805599899956e-05,-9.972588745903585e-07,1.6413242207210644e-06,,
11.656153202056885,5.9915854480539356e-05,-9.972789177476144e-07,1.6420593248172118e-06,,
11.69071912765503,5.988565198672133e-05,-9.97249898267321e-07,1.6425729888040602e-06,,
11.72485613822937,5.987059311177436e-05,-9.972092402447682e-07,1.6432402805414427e-06,,
11.7586190700531,5.986610850129438e-05,-9.97211203317677e-07,1.644083764503372e-06,,
11.792667627334595,5.987212766542304e-05,-9.973007558385464e-07,1.6450166187443148e-06,,
11.827881097793579,5.988383572451494e-05,-9.97292202520846e-07,1.645931998380198e-06,,
11.862228393554688,5.9900404498691086e-05,-9.972832408550318e-07,1.6469331744103374e-06,,
11.895670652389526,5.992589895287063e-05,-9.97256064817935e-07,1.648051346761868e-06,,
11.929989576339722,5.995727861782968e-05,-9.972982278921313e-07,1.6492725343901014e-06,,
11.964015007019043,5.996295247084038e-05,-9.972473537019314e-07,1.6501575603580443e-06,,
11.998278379440308,5.996950330338037e-05,-9.972987045384401e-07,1.6509860081216115e-06,,
12.0327730178833,5.9956033294096375e-05,-9.972680262754081e-07,1.651754376067535e-06,,
12.067569494247437,5.993714130159061e-05,-9.972911155565852e-07,1.6523680625089544e-06,,
12.10221529006958,5.9929125602960746e-05,-9.972630414784064e-07,1.65309694949922e-06,,
12.135618209838867,5.993142607062582e-05,-9.972046455060221e-07,1.6539996084666677e-06,,
12.169373989105225,5.9944498743904595e-05,-9.97274749361707e-07,1.6550216072224319e-06,,
12.2036292552948,5.996611485111983e-05,-9.973166446206428e-07,1.656039960837585e-06,,
12.23751974105835,5.996705151610886e-05,-9.972433816798427e-07,1.6569309545921815e-06,,
12.27216911315918,5.997350013832006e-05,-9.97333653964095e-07,1.657805637691443e-06,,
12.305638074874878,5.9960982359994886e-05,-9.972538324811175e-07,1.658542229401001e-06,,
12.340158939361572,5.99466326072333e-05,-9.973461890003095e-07,1.6592261241526292e-06,,
12.374073505401611,5.993819822948864e-05,-9.972952131222864e-07,1.6599636365729676e-06,,
12.408187866210938,5.994017022075304e-05,-9.97236799767068e-07,1.6608366753061927e-06,,
12.442114114761353,5.9952913493719e-05,-9.973067865304345e-07,1.661854443829091e-06,,
12.476272821426392,5.997419947256979e-05,-9.973485718472778e-07,1.6628839255311202e-06,,
12.510599136352539,5.998848720844337e-05,-9.97357638780035e-07,1.6638886168245926e-06,,
12.54439640045166,6.00034846421318e-05,-9.973569749075128e-07,1.6649074512728776e-06,,
12.578226804733276,5.9992055167894705e-05,-9.972535245908077e-07,1.6656108059750627e-06,,
12.611975193023682,5.9977284065612604e-05,-9.97370843774288e-07,1.6662755386932525e-06,,
12.646369695663452,5.996117986359438e-05,-9.973418224400728e-07,1.667004488589488e-06,,
12.67946171760559,5.994592837174392e-05,-9.973814465520167e-07,1.6676418816232652e-06,,
12.712880373001099,5.993582918180052e-05,-9.973816986053567e-07,1.6683675564217953e-06,,
12.747653007507324,5.993476963878806e-05,-9.97362689695829e-07,1.6692460834501273e-06,,
12.782305479049683,5.994401581734384e-05,-9.973153715667823e-07,1.6701977784770503e-06,,
12.816558837890625,5.9963764487428855e-05,-9.973095332164145e-07,1.6712325856837067e-06,,
12.850625991821289,5.999391061521152e-05,-9.973918209459841e-07,1.6723799726988698e-06,,
12.885370254516602,6.001799061751388e-05,-9.973972716020635e-07,1.6734767593225927e-06,,
12.918421268463135,6.003877843351961e-05,-9.973917061377101e-07,1.6745606150750084e-06,,
12.952644348144531,6.003427876722069e-05,-9.973218727988833e-07,1.6753093514123913e-06,,
12.986537456512451,6.002927016769484e-05,-9.974038988180184e-07,1.6760684497059985e-06,,
13.021369934082031,6.0011152888002096e-05,-9.973673378842045e-07,1.6767852062001678e-06,,
13.055400848388672,5.998540884729003e-05,-9.9741478767087e-07,1.6773527954375463e-06,,
13.090044498443604,5.9968483917149413e-05,-9.97347635865322e-07,1.6779888261791422e-06,,
13.124625205993652,5.996224988101515e-05,-9.973504500555453e-07,1.6787949953389683e-06,,
13.158759593963623,5.996652377180543e-05,-9.97440774396336e-07,1.6797239705376386e-06,,
13.19258427619934,5.997650064362563e-05,-9.974329249927374e-07,1.6806312443912508e-06,,
13.226584434509277,5.9991347118856156e-05,-9.974246192079777e-07,1.6816070072978564e-06,,
13.26096248626709,6.001512808205699e-05,-9.973980504901946e-07,1.6827063802074291e-06,,
13.294955492019653,6.0044801206826304e-05,-9.974407915043309e-07,1.6839166832747355e-06,,
13.328804731369019,6.004877980543239e-05,-9.973904686182925e-07,1.6847853355661236e-06,,
13.363088369369507,6.0053641886423946e-05,-9.974422758790115e-07,1.6855943934836466e-06,,
13.397388458251953,6.003849174257062e-05,-9.974120396290792e-07,1.68634720794444e-06,,
13.431825160980225,6.0017927962573656e-05,-9.97435535293832e-07,1.6869461273573285e-06,,
13.46610951423645,6.000824827016812e-05,-9.974078314256577e-07,1.6876580115693866e-06,,
13.50047254562378,6.000889249800946e-05,-9.973497668489236e-07,1.6885438976863433e-06,,
13.534266233444214,6.002031612873794e-05,-9.974201706136636e-07,1.6895503857493955e-06,,
13.567760705947876,6.004029090038179e-05,-9.97462331332625e-07,1.6905528815774525e-06,,
13.60144567489624,6.004578328032686e-05,-9.974269035107315e-07,1.691500561015399e-06,,
13.635544300079346,6.006098139865205e-05,-9.97473365822402e-07,1.692472534018609e-06,,
13.668967247009277,6.004824815422997e-05,-9.973699615217079e-07,1.6931931075601512e-06,,
13.702827453613281,6.0043810128191196e-05,-9.974920751856964e-07,1.6939345367490856e-06,,
13.736496686935425,6.002803907530804e-05,-9.974352650828357e-07,1.6946409800625056e-06,,
13.7707679271698,6.002831535939642e-05,-9.973776265250985e-07,1.69547750202867e-06,,
13.805671453475952,6.003935651957658e-05,-9.974482108181304e-07,1.6964785392297047e-06,,
13.839600324630737,6.005895174686942e-05,-9.974905278730644e-07,1.6975031150397767e-06,,
13.874239683151245,6.006406755521374e-05,-9.974552407085128e-07,1.6984419672088694e-06,,
13.908398151397705,6.006832350289387e-05,-9.9750628337687e-07,1.6992929509096937e-06,,
13.943013668060303,6.005381504121076e-05,-9.974270622301324e-07,1.6999791181524863e-06,,
13.976563453674316,6.0037476892445463e-05,-9.975198179426468e-07,1.700653008213594e-06,,
14.011014938354492,6.002706410857445e-05,-9.97469209835142e-07,1.701385995425629e-06,,
14.045162200927734,6.0027066246748165e-05,-9.974110632982674e-07,1.7022310205045122e-06,,
14.079499959945679,6.0037847245951945e-05,-9.974813133705564e-07,1.7032236790819217e-06,,
14.113386154174805,6.005718007469931e-05,-9.97523331555491e-07,1.7042403254035288e-06,,
14.14708685874939,6.008097440092247e-05,-9.975141293417273e-07,1.7052882437061521e-06,,
14.181677103042603,6.0090513198290466e-05,-9.974910060015166e-07,1.7063420817144316e-06,,
14.215886354446411,6.008587049413552e-05,-9.97513644692511e-07,1.7070947769807515e-06,,
14.249015808105469,6.008203886417539e-05,-9.97545766255568e-07,1.7078267603136058e-06,,
14.283947467803955,6.006559277921275e-05,-9.97489279938611e-07,1.7085052584744067e-06,,
14.318365335464478,6.006518043550339e-05,-9.974320090606526e-07,1.709350572052367e-06,,
14.35230016708374,6.0075532357039646e-05,-9.975029244456636e-07,1.7103533514774918e-06,,
14.385924100875854,6.009444468086725e-05,-9.97545536902463e-07,1.711361185734747e-06,,
14.421545505523682,6.009888286997912e-05,-9.9751052253125e-07,1.7122917459054159e-06,,
14.4551420211792,6.010246263031738e-05,-9.975618324693334e-07,1.713142485590219e-06,,
14.488830327987671,6.008728264663318e-05,-9.97482859727053e-07,1.7138217223239906e-06,,
14.522279977798462,6.007027549280361e-05,-9.975758484254395e-07,1.714485907286112e-06,,
14.55661678314209,6.005919757256535e-05,-9.975254699474918e-07,1.7152135650056475e-06,,
14.591260433197021,6.005853759156686e-05,-9.974675147161806e-07,1.7160537293069969e-06,,
14.625493049621582,6.0068658976437e-05,-9.975379562482895e-07,1.7170390474971532e-06,,
14.658993244171143,6.008733563928734e-05,-9.975801504646147e-07,1.7180487364868232e-06,,
14.692709684371948,6.011047692228823e-05,-9.97571110901136e-07,1.719090993671447e-06,,
14.726971626281738,6.012661866569522e-05,-9.974731220045584e-07,1.720172491258585e-06,,
14.761295318603516,6.01347528444463e-05,-9.975822949705146e-07,1.721085870181355e-06,,
14.796003818511963,6.013529157106604e-05,-9.975952884554348e-07,1.7219013609845888e-06,,
14.829970121383667,6.0110600995098006e-05,-9.97533244308451e-07,1.7225093920384396e-06,,
14.864242315292358,6.009705452804535e-05,-9.976010076615172e-07,1.7231848908113717e-06,,
14.898416519165039,6.008422272687356e-05,-9.976020906505983e-07,1.7238638143644151e-06,,
14.932071924209595,6.008042764853443e-05,-9.975843165516656e-07,1.7247192341877998e-06,,
14.965857028961182,6.008695206243862e-05,-9.975381227142988e-07,1.7256559544603755e-06,,
14.9991455078125,6.010399024170146e-05,-9.975333487163352e-07,1.726660770586689e-06,,
15.033164262771606,6.013143865530824e-05,-9.976166310959194e-07,1.7277774173916049e-06,,
15.06750202178955,6.0143950877410275e-05,-9.975943100166773e-07,1.7287944569789112e-06,,
15.101620435714722,6.01557899228514e-05,-9.97622247147153e-07,1.7297261438758547e-06,,
15.135580062866211,6.0142991759224964e-05,-9.975540982111519e-07,1.7304317235829376e-06,,
15.17151141166687,6.013223432312786e-05,-9.9762040571056e-07,1.7311145355405202e-06,,
15.205430030822754,6.011162962697038e-05,-9.97602676562652e-07,1.7318291685836515e-06,,
15.239324569702148,6.010400776833918e-05,-9.976471310504124e-07,1.7325337509116922e-06,,
15.27307391166687,6.0100979609687446e-05,-9.976463225066478e-07,1.7333328280954696e-06,,
15.30750560760498,6.0104410134309306e-05,-9.976353766746029e-07,1.7342590480702834e-06,,
15.341488599777222,6.011808811296117e-05,-9.97600510314484e-07,1.7352420516005638e-06,,
15.375868082046509,6.014200462307949e-05,-9.975347477058496e-07,1.7363098391192438e-06,,
15.409627437591553,6.017178900222251e-05,-9.976546868421584e-07,1.737473046977103e-06,,
15.445108413696289,6.017656753127906e-05,-9.975748030343078e-07,1.7384235960392394e-06,,
15.47923731803894,6.017331626752595e-05,-9.976490817582125e-07,1.7391611836605272e-06,,
15.513269186019897,6.016675606573919e-05,-9.976701215191784e-07,1.7399260251304633e-06,,
15.547436237335205,6.013812200341273e-05,-9.975964858915935e-07,1.7405044889182516e-06,,
15.581273555755615,6.012882264577261e-05,-9.975977114124538e-07,1.7412200703632091e-06,,
15.615121841430664,6.013002337735014e-05,-9.976895449511182e-07,1.7421091097419682e-06,,
15.64911150932312,6.013695181957069e-05,-9.976830066910156e-07,1.7430241837656772e-06,,
15.684205532073975,6.0148764977966376e-05,-9.976759393553435e-07,1.7439682131719555e-06,,
15.717886924743652,6.0169527717811404e-05,-9.976505209034922e-07,1.7450193891517518e-06,,
15.752078771591187,6.0188448505423285e-05,-9.976916390315933e-07,1.7461172800481105e-06,,
15.785740375518799,6.018073828658356e-05,-9.975905213683975e-07,1.7468840188554211e-06,,
15.82101583480835,6.0181101440480173e-05,-9.97687838806375e-07,1.7476216362023214e-06,,
15.854575634002686,6.0164329083664394e-05,-9.976247890064724e-07,1.7483656742196139e-06,,
15.888089895248413,6.0165106651208404e-05,-9.977118483544632e-07,1.7492099478048824e-06,,
15.92255711555481,6.017160649296013e-05,-9.977059881880277e-07,1.7500917584216928e-06,,
15.95753264427185,6.018299138381603e-05,-9.976994405446901e-07,1.7510620931721534e-06,,
15.992229461669922,6.019301704826801e-05,-9.976386522271774e-07,1.752084332849086e-06,,
16.026387214660645,6.0189168826385146e-05,-9.977121638755142e-07,1.7528696456987652e-06,,
16.060938358306885,6.0189743982563045e-05,-9.977356705549815e-07,1.7536839858175889e-06,,
16.094454765319824,6.0172376655241873e-05,-9.97739379589291e-07,1.7543509478297439e-06,,
16.128445625305176,6.0160730822210406e-05,-9.976545921238138e-07,1.7550972252765572e-06,,
16.162251472473145,6.0161241152579346e-05,-9.977469472704137e-07,1.7559096295430062e-06,,
16.196903944015503,6.016746525296853e-05,-9.977406200468733e-07,1.7568134809656333e-06,,
16.230995178222656,6.017857644813354e-05,-9.97733722983918e-07,1.757790239270395e-06,,
16.26588726043701,6.019864039988092e-05,-9.977084648031408e-07,1.7588273772194515e-06,,
16.299933433532715,6.02246098883095e-05,-9.977524347186683e-07,1.7599886685239835e-06,,
16.333675384521484,6.0224909673987136e-05,-9.977033014878831e-07,1.7608399511112928e-06,,
16.3677921295166,6.022610530769967e-05,-9.97756090763398e-07,1.761616457792658e-06,,
16.40235447883606,6.020854909909191e-05,-9.976781139357405e-07,1.7623020500092543e-06,,
16.43720817565918,6.0189173184458794e-05,-9.97772058219627e-07,1.7629649883350692e-06,,
16.47073531150818,6.017574201278782e-05,-9.977225748381522e-07,1.7636489669729693e-06,,
16.5045006275177,6.0172739577085276e-05,-9.976653931960694e-07,1.7644601389509832e-06,,
16.538318872451782,6.018052642895316e-05,-9.977366051938743e-07,1.7654362766502155e-06,,
16.571948766708374,6.019688201701326e-05,-9.977795049903812e-07,1.7664239116191639e-06,,
16.606257438659668,6.0217714031000806e-05,-9.977711103482824e-07,1.767436492668287e-06,,
16.640353679656982,6.023627541181249e-05,-9.977607132492194e-07,1.7685258009437993e-06,,
16.67513680458069,6.025501365048987e-05,-9.977863980043688e-07,1.769559943638302e-06,,
16.70943784713745,6.025376283316354e-05,-9.977442417666814e-07,1.7703943659728887e-06,,
16.743825912475586,6.0238437175206865e-05,-9.977705423776285e-07,1.7710411124250682e-06,,
16.77799105644226,6.022267623436481e-05,-9.978077647945751e-07,1.7717353413461274e-06,,
16.812188148498535,6.020743569124097e-05,-9.977973317067992e-07,1.7723737729732187e-06,,
16.845792770385742,6.020127075799101e-05,-9.977805773642902e-07,1.7731838616521853e-06,,
16.879513025283813,6.0205434343776735e-05,-9.977352719951245e-07,1.774113157927882e-06,,
16.913784742355347,6.022012141108498e-05,-9.977313451388927e-07,1.7751042580434246e-06,,
16.948153257369995,6.024522950600523e-05,-9.978154072292828e-07,1.7761879585629792e-06,,
16.98253846168518,6.025541603441732e-05,-9.977937970150501e-07,1.7771803718628879e-06,,
17.016638040542603,6.026493790042122e-05,-9.978224150301513e-07,1.7780959879031767e-06,,
17.051576614379883,6.024983455431444e-05,-9.97754865366594e-07,1.7787788516110966e-06,,
17.08543872833252,6.0236781520674934e-05,-9.978217339756472e-07,1.7794359446776787e-06,,
17.11916184425354,6.0230260666405986e-05,-9.97804668510613e-07,1.7802163947035075e-06,,
17.152868270874023,6.023404657976987e-05,-9.97759823781874e-07,1.7811378281877169e-06,,
17.187028884887695,6.0248355396954165e-05,-9.977562847136283e-07,1.782141383685539e-06,,
17.22151470184326,6.027308729806852e-05,-9.97840719330379e-07,1.7832204858009004e-06,,
17.256054401397705,6.027101361266291e-05,-9.97779156524994e-07,1.7841052205441304e-06,,
17.290537357330322,6.026845318389476e-05,-9.978601090608225e-07,1.7848774341810776e-06,,
17.324440479278564,6.0258673479772444e-05,-9.977820639704309e-07,1.7855958474556914e-06,,
17.358593463897705,6.024530812715742e-05,-9.978532562514566e-07,1.7862929806531017e-06,,
17.39262580871582,6.023848096097022e-05,-9.978359911083622e-07,1.7870674696014792e-06,,
17.426222801208496,6.024196315678802e-05,-9.977910405992185e-07,1.7879626671094715e-06,,
17.46105432510376,6.0255969886135406e-05,-9.977873925606786e-07,1.7889702439048975e-06,,
17.50958514213562,6.028040076120894e-05,-9.978717293894444e-07,1.7900571028819191e-06,,
17.5673406124115,6.028991576990414e-05,-9.978503576314485e-07,1.7910282211618801e-06,,
17.605180978775024,6.0298768070489674e-05,-9.978792015389781e-07,1.7919358687782867e-06,,
17.637484550476074,6.028299934147531e-05,-9.978118560287818e-07,1.79262089234771e-06,,
17.671323537826538,6.0269283627487824e-05,-9.978789201247485e-07,1.7932703185849825e-06,,
17.705095767974854,6.0262103544009995e-05,-9.97862030778097e-07,1.794039976044139e-06,,
17.738894939422607,6.0265233313727984e-05,-9.97817345857687e-07,1.7949568300256419e-06,,
17.772874116897583,6.0278888823466834e-05,-9.978139567644182e-07,1.7959560214567249e-06,,
17.792146921157837,6.0278888823466834e-05,-9.978139567644182e-07,1.7959560214567249e-06,1.5,0.0
17.806640148162842,6.03029703230004e-05,-9.978985262985246e-07,1.7970273249818172e-06,1.5,0.0
17.807205200195312,6.03029703230004e-05,-9.978985262985246e-07,1.7970273249818172e-06,1.5,0.0
17.840261936187744,0.0012149695697003201,-1.0009183866883153e-06,2.9408990625737935e-06,1.5,0.0
17.840874910354614,0.0012149695697003201,-1.0009183866883153e-06,2.9408990625737935e-06,1.5,0.0
17.874120473861694,0.003525095050986748,-1.0049609304828906e-06,3.4646363390407305e-06,1.5,0.0
17.87474751472473,0.003525095050986748,-1.0049609304828906e-06,3.4646363390407305e-06,1.5,0.0
17.908390045166016,0.006990683168446656,-1.0110828060638795e-06,3.1074455329081338e-06,1.5,0.0
17.90910053253174,0.006990683168446656,-1.0110828060638795e-06,3.1074455329081338e-06,1.5,0.0
17.94356417655945,0.011611726456772421,-1.0159197932974327e-06,3.156608082357047e-06,1.5,0.0
17.94412326812744,0.011611726456772421,-1.0159197932974327e-06,3.156608082357047e-06,1.5,0.0
17.976977586746216,0.017388235928196754,-1.0190325926715707e-06,3.484531483227849e-06,1.5,0.0
17.978031396865845,0.017388235928196754,-1.0190325926715707e-06,3.484531483227849e-06,1.5,0.0
17.992279052734375,0.017388235928196754,-1.0190325926715707e-06,3.484531483227849e-06,1.5,0.0
18.011384963989258,0.024320218904456254,-1.022916018272093e-06,3.5196892603940367e-06,1.5,0.0
18.012723445892334,0.024320218904456254,-1.022916018272093e-06,3.5196892603940367e-06,1.5,0.0
18.047571897506714,0.03240767942737845,-1.0237228150508583e-06,3.5265288435267814e-06,1.5,0.0
18.048657655715942,0.03240767942737845,-1.0237228150508583e-06,3.5265288435267814e-06,1.5,0.0
18.081472635269165,0.04165062174022335,-1.0172287600307277e-06,3.677315844151134e-06,1.5,0.0
18.08242964744568,0.04165062174022335,-1.0172287600307277e-06,3.677315844151134e-06,1.5,0.0
18.114662647247314,0.05204905003342649,-1.0040294253214187e-06,3.7539612069066015e-06,1.5,0.0
18.115265607833862,0.05204905003342649,-1.0040294253214187e-06,3.7539612069066015e-06,1.5,0.0
18.148823976516724,0.063602968414759,-9.845894961117769e-07,3.7652867255776343e-06,1.5,0.0
18.149368286132812,0.063602968414759,-9.845894961117769e-07,3.7652867255776343e-06,1.5,0.0
18.18293595314026,0.0763123797638339,-9.5592237055298e-07,3.848189097348363e-06,1.5,0.0
18.18368101119995,0.0763123797638339,-9.5592237055298e-07,3.848189097348363e-06,1.5,0.0
18.19195866584778,0.0763123797638339,-9.5592237055298e-07,3.848189097348363e-06,1.5,0.0
18.217347145080566,0.09017728800603901,-9.144948076713972e-07,3.946727360715446e-06,1.5,0.0
18.21846866607666,0.09017728800603901,-9.144948076713972e-07,3.946727360715446e-06,1.5,0.0
18.252150535583496,0.10519769736114158,-8.585589667889127e-07,3.9904130813338575e-06,1.5,0.0
18.253113508224487,0.10519769736114158,-8.585589667889127e-07,3.9904130813338575e-06,1.5,0.0
18.285672426223755,0.12137361164334252,-7.867230214761005e-07,4.024746383153319e-06,1.5,0.0
18.28697681427002,0.12137361164334252,-7.867230214761005e-07,4.024746383153319e-06,1.5,0.0
18.31973171234131,0.13870503492120287,-6.963185557279977e-07,4.077863994936435e-06,1.5,0.0
18.320647954940796,0.13870503492120287,-6.963185557279977e-07,4.077863994936435e-06,1.5,0.0
18.353866815567017,0.1571919710532947,-5.846883655684536e-07,4.126519984498488e-06,1.5,0.0
18.35467004776001,0.1571919710532947,-5.846883655684536e-07,4.126519984498488e-06,1.5,0.0
18.387858390808105,0.1768344237103519,-4.496674703967607e-07,4.165222135015594e-06,1.5,0.0
18.38892698287964,0.1768344237103519,-4.496674703967607e-07,4.165222135015594e-06,1.5,0.0
18.39203715324402,0.1768344237103519,-4.496674703967607e-07,4.165222135015594e-06,1.5,0.0
18.422369241714478,0.1976323963353372,-2.874936197050152e-07,4.201877873906865e-06,1.5,0.0
18.423343420028687,0.1976323963353372,-2.874936197050152e-07,4.201877873906865e-06,1.5,0.0
18.456874132156372,0.21958589280372598,-9.572012453736977e-08,4.2329619470714024e-06,1.5,0.0
18.457608938217163,0.21958589280372598,-9.572012453736977e-08,4.2329619470714024e-06,1.5,0.0
18.49087166786194,0.24269491755309286,1.2821338668071025e-07,4.257599629271767e-06,1.5,0.0
18.491580724716187,0.24269491755309286,1.2821338668071025e-07,4.257599629271767e-06,1.5,0.0
18.52402687072754,0.26695863822403454,3.8848542795992236e-07,4.335552142212087e-06,1.5,0.0
18.524665355682373,0.26695863822403454,3.8848542795992236e-07,4.335552142212087e-06,1.5,0.0
18.55880093574524,0.29237691054057663,6.908745114626974e-07,4.573748581135615e-06,1.5,0.0
18.55944037437439,0.29237691054057663,6.908745114626974e-07,4.573748581135615e-06,1.5,0.0
18.592047929763794,0.29237691054057663,6.908745114626974e-07,4.573748581135615e-06,1.5,0.0
18.592883825302124,0.31895064063800177,1.0356799171608433e-06,4.5834866250826724e-06,1.5,0.0
18.593416690826416,0.31895064063800177,1.0356799171608433e-06,4.5834866250826724e-06,1.5,0.0
18.62700843811035,0.34667990192426623,1.4220355473873592e-06,4.506585647673069e-06,1.5,0.0
18.627641916275024,0.34667990192426623,1.4220355473873592e-06,4.506585647673069e-06,1.5,0.0
18.66126275062561,0.3755646639360751,1.8561194955233556e-06,4.517881221002638e-06,1.5,0.0
18.662049531936646,0.3755646639360751,1.8561194955233556e-06,4.517881221002638e-06,1.5,0.0
18.69551992416382,0.40560491338940163,2.336310848118425e-06,4.499910082252297e-06,1.5,0.0
18.69630765914917,0.40560491338940163,2.336310848118425e-06,4.499910082252297e-06,1.5,0.0
18.72994875907898,0.43680064513314537,2.8618977673112784e-06,4.424134239882849e-06,1.5,0.0
18.730776071548462,0.43680064513314537,2.8618977673112784e-06,4.424134239882849e-06,1.5,0.0
18.763784885406494,0.4691518572485371,3.441455947961234e-06,4.35288715763005e-06,1.5,0.0
18.76479482650757,0.4691518572485371,3.441455947961234e-06,4.35288715763005e-06,1.5,0.0
18.79207968711853,0.4691518572485371,3.441455947961234e-06,4.35288715763005e-06,1.5,0.0
18.79757046699524,0.5026585446847963,4.075184078940029e-06,4.253464731087814e-06,1.5,0.0
18.798325061798096,0.5026585446847963,4.075184078940029e-06,4.253464731087814e-06,1.5,0.0
18.831182718276978,0.5373207060818951,4.7573278542315295e-06,4.09793638282987e-06,1.5,0.0
18.831929922103882,0.5373207060818951,4.7573278542315295e-06,4.09793638282987e-06,1.5,0.0
18.865236043930054,0.5731383394305573,5.497748746846454e-06,3.92032276447696e-06,1.5,0.0
18.866342306137085,0.5731383394305573,5.497748746846454e-06,3.92032276447696e-06,1.5,0.0
18.898998498916626,0.6101109792760583,6.291213628136272e-06,3.2274885270759594e-06,1.5,0.0
18.90007472038269,0.6101109792760583,6.291213628136272e-06,3.2274885270759594e-06,1.5,0.0
18.933037996292114,0.6482392565298246,7.081004125809326e-06,1.6950962871730123e-06,1.5,0.0
18.93384337425232,0.6482392565298246,7.081004125809326e-06,1.6950962871730123e-06,1.5,0.0
18.96779179573059,0.687523154869752,7.946955879283875e-06,2.4448823648066833e-06,1.5,0.0
18.96873903274536,0.687523154869752,7.946955879283875e-06,2.4448823648066833e-06,1.5,0.0
18.992197513580322,0.687523154869752,7.946955879283875e-06,2.4448823648066833e-06,1.5,0.0
19.001378536224365,0.7279625145262572,8.87977500994878e-06,2.1834003887034726e-06,1.5,0.0
19.00282335281372,0.7279625145262572,8.87977500994878e-06,2.1834003887034726e-06,1.5,0.0
19.035712480545044,0.7695573350191559,9.843651020944417e-06,1.0186983985899256e-06,1.5,0.0
19.036749362945557,0.7695573350191559,9.843651020944417e-06,1.0186983985899256e-06,1.5,0.0
19.071208953857422,0.8123076171786547,1.0866189014699531e-05,4.886303251726571e-07,1.5,0.0
19.072563648223877,0.8123076171786547,1.0866189014699531e-05,4.886303251726571e-07,1.5,0.0
19.106472492218018,0.8562133613339385,1.192748594560638e-05,3.2434987926327716e-09,1.5,0.0
19.10722517967224,0.8562133613339385,1.192748594560638e-05,3.2434987926327716e-09,1.5,0.0
19.140499591827393,0.9012745708525981,1.3041069602717422e-05,-8.917937102097239e-07,1.5,0.0
19.141265630722046,0.9012745708525981,1.3041069602717422e-05,-8.917937102097239e-07,1.5,0.0
19.174577951431274,0.9474912460702731,1.4177926313059243e-05,-1.6631562163846017e-06,1.5,0.0
19.17544412612915,0.9474912460702731,1.4177926313059243e-05,-1.6631562163846017e-06,1.5,0.0
